id,EAP,HPL,MWS
id15553,0.9998019218946801,6.749928945408188e-05,0.0001305732395700843
id25688,0.0010737574428867206,0.9978388704550347,0.0010873528237006463
id17545,0.9526613183990753,0.04274026793463243,0.004598424097105048
id13929,0.18448592426335886,0.19702795289005176,0.6184861228465908
id12880,0.46547317481660355,0.25821518222528916,0.2763116548790344
id19282,0.5510223726275891,0.2959634511811698,0.15301418811217044
id14690,0.0044726723293038425,0.00266518600892326,0.9928621381227458
id17975,0.031771315675102885,0.9551180988491387,0.01311058249552612
id08037,0.9940269553714669,0.002775893541297094,0.0031971628219024497
id15412,0.12274449646173077,0.010668237933494027,0.8665872887015732
id25032,0.4552388857172961,0.055304270590344616,0.48945684071212703
id27165,0.9973074005871135,0.0015824643077672544,0.0011101601576965195
id03327,0.7271145566322259,0.09762030360924255,0.17526512187713655
id18515,0.9415236656018676,0.025682503709316594,0.03279381578765678
id21003,0.09706500822149954,0.016709496416751606,0.8862254797155306
id23855,0.006612559048458593,0.9238065021041348,0.06958094853316292
id20724,0.8311088188972189,0.08153837697353852,0.08735280412924215
id13303,0.4510755334705914,0.09083697765209395,0.4580874948377772
id16521,0.010619390946611865,0.611872719050028,0.37750790117922933
id20775,0.9996058378375003,0.00032779892165682776,6.637961756512116e-05
id13029,0.954238760595518,0.03205091551194242,0.013710324637598406
id14660,0.4415067068683786,0.5291923299567861,0.02930095721436913
id11028,0.015423657954883313,0.00048526295399580106,0.9840910625601456
id14180,0.9724701462613954,0.02186929507993867,0.0056605625702191
id25860,0.9981172688497791,0.00017756525065918026,0.0017052016034091936
id11910,0.49878243449128823,0.023383763295321956,0.4778338171145494
id08065,0.0799287192711938,0.08619814218969703,0.8338731385391087
id22674,0.009372171523264519,0.0010177765375245687,0.9896100154779285
id25018,0.3925037245669553,0.009304402484523671,0.5981918722034629
id10892,0.025078089895717963,0.9712567652838805,0.0036651440753448007
id10217,0.6235413868997259,0.37269174879210276,0.0037668713862258688
id12996,0.30790499492474327,0.12768938032730964,0.5644056247479458
id18262,0.7425369350947661,0.08200298858743457,0.17546009047390523
id08606,0.001995672801579763,0.9965567534367249,0.001447579535892991
id17233,0.8477789157239212,0.06976153229404969,0.08245952515993896
id00101,0.7076220544838119,0.2645852215763714,0.02779273884097711
id12225,0.9420653056747478,0.03510373361453985,0.022830930908390442
id01364,0.04409291915761811,0.9508628249203369,0.0050442520104920134
id24973,0.8814864613226646,0.005930056650670194,0.1125834864970138
id25363,0.8211806954246436,0.0008540921511809359,0.17796518327377728
id10061,0.5822990556710896,0.06982556917556862,0.34787538111380717
id17673,0.14370443035572739,0.7524803321182147,0.10381524944698632
id13249,0.15157933737551296,0.05154870894103867,0.7968719626241444
id10107,0.010213995675066203,0.002178488845699842,0.9876075057934809
id04403,0.980079917966248,0.0003411289222294346,0.019578924263803695
id25728,0.933993428911363,0.012388092531397355,0.05361846738136974
id16184,0.12530311123078303,0.043455266197078554,0.8312416195919082
id03438,0.01999713801295902,0.0004865676826001728,0.9795162992637334
id22923,0.026204360243162313,0.9711017255521777,0.0026939471734791537
id08610,0.996961189523607,0.0010966871267153217,0.001942125864245715
id25355,0.09445802196666123,0.026110365437312162,0.8794316125960263
id16916,0.5686601146019599,0.379372454658927,0.05196742775888178
id12793,0.012369499973474645,0.9850688346324296,0.0025616589679667246
id11859,0.5727585903285609,0.04223056973897048,0.3850108287565964
id02434,0.9999191389458943,5.51326537212672e-05,2.5716214612471053e-05
id27703,0.004698566136196173,0.001333417787366665,0.9939680130962045
id25212,0.10993809523174232,0.8792806438013429,0.010781246997078518
id11308,0.06270712334983429,0.1643187477595464,0.772974134851083
id26094,0.9893784260254886,0.00899792550189105,0.0016236528498362404
id22080,0.8308310677836974,0.1616727809397593,0.007496136375383272
id03545,0.9697753872678675,0.02953098804242387,0.0006935951667832902
id23725,0.002408520746189996,0.003530591075832503,0.994060916676451
id12009,0.649292438687248,0.17020502048587924,0.18050255423791722
id24241,0.16131926552921394,0.5383276147293123,0.3003531197414732
id03596,0.009194484243561873,0.9895769848257949,0.001228536704840215
id10749,0.21564048598250096,0.7557022019027722,0.028657306154261035
id22794,0.003910769876746187,0.001699413726416258,0.9943898235214578
id15482,0.13775071419621954,0.735836867301485,0.12641241850229218
id04833,0.9616335333183219,0.03258323573959875,0.005783222001379701
id00397,0.002561199445448376,9.928859944174708e-05,0.9973394799467135
id14691,0.005737034543027379,0.002780625657984363,0.9914823547001482
id05193,0.2086044807469018,0.03010147117907195,0.7612940748961179
id19541,0.9791437581299351,0.006698379170306612,0.01415787503977855
id22166,0.000855849319757317,0.0006972386718067817,0.9984468966765359
id20744,0.014273362811707293,0.001265664297284733,0.9844609862089195
id10392,0.0003677176484606609,0.0005334716691316737,0.9990988305719675
id00770,0.9941307566929348,0.004370547767006146,0.0014986776586630064
id06018,0.5366607866600915,0.4400411102372651,0.02329813886542812
id15678,0.7296887873931875,0.010310030843115063,0.26000117207794
id08305,0.9249689734914931,0.06181053761940854,0.01322048143851876
id08903,0.19183181674130184,0.013542213930715294,0.7946259805038524
id14752,0.39499502456219543,0.595657365137033,0.009347628182169092
id12468,0.059480182415721713,0.9382306383590722,0.0022891596674312585
id05085,0.7883782479659269,0.1867988640976817,0.024822907307902452
id21993,0.15555957311172888,0.019016994469608042,0.8254234383791292
id15503,0.9304236930254236,0.03728182106561987,0.0322944482835248
id03021,0.00024215177093547656,0.9993616708077628,0.00039616385892090374
id16123,0.999745898114095,0.00019054058109686177,6.356011736976641e-05
id19383,0.9786025026002356,0.011226285238911771,0.01017120373238203
id04186,0.9972526605233514,0.00027521485755052964,0.00247212128961798
id17954,0.004955937396902946,0.00010542741589002918,0.9949386330800909
id12030,0.17301147129930677,0.011720171749620586,0.815268388243512
id13020,0.9529192760466682,0.03918101795313653,0.007899709725484405
id25327,0.005186278752301158,0.9660417581218674,0.028771948969732515
id16344,0.15790733220945063,0.1320375127040296,0.7100551684975664
id12303,0.15176538462315708,0.8376015007016268,0.01063310275428808
id15017,0.9982964809804458,0.0015974381586039623,0.00010608940292631313
id22308,0.15648445088792573,0.016585931579868925,0.8269296443542942
id06536,0.002374263156434153,0.06290150827495823,0.9347242250295821
id19797,0.10793609892649855,0.8172585560527394,0.07480535396145929
id06332,0.7269103908317294,0.1996653686701556,0.07342424496846271
id22941,0.039170377040127394,0.14865234807447106,0.8121772689249351
id13547,0.0032107533278235693,0.029517001575088398,0.967272272850501
id06928,0.008360846269545596,0.0008487119662993363,0.990790436455617
id12521,0.6856904811067082,0.2870990673691625,0.027210424702038428
id25716,0.8322407638751359,0.010148050736313124,0.1576111697423323
id27116,0.0023087095933359445,2.7017663960099804e-05,0.9976642646794888
id19941,0.03394872458814578,0.9092846032378474,0.056766683349876446
id05711,0.00024847406334011467,0.000171624742137733,0.9995799197860495
id02097,0.0017213913049592279,0.00427961572849472,0.9939989938978657
id03563,0.014200607828058742,0.97959092155259,0.006208479187521858
id02295,0.2525587406630592,0.6946793699200009,0.05276188941693892
id08179,0.9999233787435932,6.452356064475648e-05,1.209728975534908e-05
id05332,0.04184423688019917,0.8470379714201559,0.11111780064034008
id15697,0.8802313812847057,0.01701297819848229,0.10275563753657999
id17026,0.1951489845808006,0.019230031351569067,0.7856209810873963
id04243,0.73989368654652,0.19293197812995705,0.06717431688333711
id13175,0.9999527747491523,3.50144169234015e-05,1.219924623276254e-05
id05387,0.9711298047855301,0.017336030795923447,0.011534170192744159
id19989,0.8725940237114305,0.08250981682438072,0.04489616244441995
id25173,0.09195377363729618,0.0068207184322120005,0.9012254717951762
id08925,0.02464267255336594,0.9740647777786304,0.001292548364150687
id03034,0.00701474609772364,0.9399075178880543,0.05307772707352502
id13272,0.0014711938625781046,0.9968006470275295,0.0017281686559459403
id07956,0.9839693676771237,0.0018721571586118792,0.014158454488903688
id02648,0.021593076295737448,0.014256581548317626,0.9641503339603054
id01778,0.06806022500783385,0.003991914582588561,0.9279478466260043
id12846,0.000282817393736567,0.00012383210912055687,0.9995933636870014
id19001,0.20603652309067533,0.01935147192426246,0.7746120034949475
id05763,0.6941535479432689,0.02946468213321595,0.276381781844446
id15590,0.002059625375065558,0.0007202955310835227,0.9972200789075881
id04912,0.731571078317352,0.09680264358267196,0.171626254258118
id21201,0.8643551493058983,0.10199939348332929,0.03364547285698997
id13215,0.987729048851444,0.0010409890086378374,0.01122998574894603
id15612,0.28116810360301175,0.7008528952997402,0.017979022703929776
id18501,0.03349188076778312,0.015770398117023722,0.9507377218602491
id07223,0.7108550411872654,0.20406407604946702,0.08508088276326864
id06707,0.3851230575920731,0.2503847144913809,0.3644922338770097
id05238,0.00030627435608007665,0.9996502594688774,4.346044304658006e-05
id00935,0.014443564401050508,0.16348073939976873,0.822075694709065
id00110,0.7285859067608541,0.01393217227296904,0.2574819060650149
id17476,0.9356840244068174,0.0605359532924542,0.0037800240702393385
id15170,0.9979281215984832,0.0017053371627894134,0.0003665303655400124
id13397,0.110032784932805,0.2499999507430267,0.6399672658142854
id24283,0.6510519116269332,0.11130267084594259,0.23764542348759177
id15234,0.9172713610985748,0.07865528890814202,0.004073340307527905
id16884,0.5547912031877387,0.3613317264139018,0.08387706443789647
id07831,0.4279052430151271,0.416596186536621,0.15549855852732103
id16038,0.8476595716817311,0.1363846457885687,0.015955761668074886
id03629,0.9675681430767863,0.010289782507710912,0.0221420796309112
id21019,0.8067141389706943,0.1449883399462296,0.04829750320168207
id21835,0.7017180900635813,0.1068016658818522,0.191480226173172
id04480,0.15365781891293268,0.8455732943041798,0.0007688839423540846
id20838,0.6598235997740154,0.31174955261422416,0.028426847611760158
id24195,0.517891864449585,0.1669653460431159,0.315142777586371
id05448,0.865464590745322,0.11270034755415795,0.021835052759822955
id15957,0.07534271126435413,0.917125639926352,0.007531645084004121
id19956,0.02182386132911834,0.0009997280094385928,0.9771764087987972
id15104,0.006968718636659295,0.0147724016642099,0.9782588392797308
id17559,0.7587821818012042,0.15393142182874045,0.0872863963700562
id16839,0.23648521774167422,0.14453655668946291,0.6189782076874686
id14493,0.5856247140436939,0.10887956046256156,0.305495735924559
id08833,0.7076903800449744,0.0049740998661870735,0.28733551301078314
id15723,0.14051075036877228,0.03265445161346085,0.8268347950375338
id02716,0.9919628921522741,0.004167130797946146,0.0038700042443968402
id06689,0.051128552892332146,0.9211881312540289,0.027683336901529465
id18837,0.5415618877801442,0.07647752363140073,0.381960579647758
id04466,0.9790889206792779,0.015277239457047903,0.005633858490125642
id00686,0.8527509979762584,0.02116669975096976,0.12608228010729153
id09010,0.06264279142504281,0.9334849372651455,0.0038722672119917098
id23353,0.9357203972538531,0.007251597725148652,0.05702800874628764
id00066,0.7865684213361506,0.19792831572896677,0.015503291619618659
id15724,0.13908527143324104,0.8480388964514536,0.012875847761525236
id23486,0.09407668622653997,0.004829466743487471,0.9010938365991606
id22258,0.005466064978950763,0.0035979802273945457,0.9909359413826098
id02292,0.5985287288805583,0.28729593487326033,0.1141753243252532
id16356,0.38947924806799294,0.029421840908092585,0.5810989095338017
id00235,0.7628303112213886,0.030572147963446532,0.2065975586965584
id25522,0.03293462688003516,0.004942088342773645,0.9621232847771923
id04204,0.06339167294897378,0.927677439881623,0.008930893129868294
id22016,0.6909636555491268,0.06349836113236718,0.2455379773580412
id06480,0.009523872909940317,0.9769092649648652,0.01356688398799076
id08718,0.0981349286576628,0.004208603087271003,0.8976564868815196
id05251,0.0008471842271954716,0.9987714586794798,0.00038136561492230296
id03359,0.8106648350946328,0.09808850576069493,0.09124665914467384
id16117,0.01791733177506477,0.0013816955310065086,0.9807009934624233
id17000,0.002411907333855012,0.9958652570292351,0.001722823715979667
id01730,0.007910502119019617,0.9910128983327506,0.001076612982560814
id00630,0.8133673958247758,0.17060239396564827,0.016030211327160915
id18175,0.12019014525777627,0.01627855410491145,0.8635313095780095
id00907,0.9537274140939331,0.017604257661398004,0.028668348361235378
id18251,0.033289911998565805,0.9642842389591367,0.00242585216223071
id25861,0.4768569062456966,0.4526852930385029,0.07045778879487063
id00398,0.7981507855361699,0.166249408750423,0.035599805713409184
id27573,0.9963751756364477,0.00014927115335106506,0.003475538605899153
id10022,0.007413813359228678,0.8163527707070537,0.1762334164925114
id15901,0.056488356427920716,0.0011401828704777676,0.9423714593977482
id00451,0.030198832808360377,0.012582183762702889,0.9572189756058277
id23129,0.03836410414936743,0.9594978219197076,0.0021381015912071326
id26498,0.24878406897990465,0.5746332018447664,0.17658272917533066
id14741,0.40606722741405654,0.48746693174765265,0.10646585573945164
id18453,0.04373054920552396,0.01030021777331317,0.9459692441970342
id08309,0.9078734059186114,0.07233105318647823,0.01979556026641898
id00320,0.9994816989660809,0.00025882536991940513,0.0002594463971893741
id07688,0.14809361006596788,0.03632814702738012,0.8155782250252596
id01556,0.004892023714818937,0.0008863558442576888,0.9942216249811218
id00178,0.29965899556685305,0.03173355845617516,0.668607457897899
id18902,0.02096075133419411,0.026102640765814124,0.9529366034296423
id27002,0.5684543229359504,0.4102497271825398,0.021295970743135457
id21418,0.9998345419260433,0.000130906530074459,3.455987340040587e-05
id23018,0.157130116028096,0.0698064074687543,0.7730634884240797
id07032,0.5454729692806155,0.021066051200789283,0.43346097504824976
id16195,0.7812237258842317,0.07856134756665815,0.14021495635143194
id11202,0.0353347115286697,0.9211475077832796,0.04351775088572914
id09578,0.7356462161504271,0.05488453070904816,0.20946926506145375
id26984,0.8602338700252152,0.014745607882474332,0.12502051315161347
id19856,0.010010869741702181,0.9896958451077742,0.00029328178611878953
id12086,0.29017867200493713,0.031725140046684384,0.6780961879483784
id12052,0.04770163816945664,0.00718755203440845,0.9451108001103783
id17728,0.0026976271465816563,0.005355374841481018,0.9919470120050631
id24608,0.3624675423963154,0.07220340928867673,0.565329054275471
id21097,0.15692473068741825,0.033615238257680716,0.8094600459560615
id20179,0.0002404556371480035,8.595693777026501e-05,0.9996735802247967
id15144,0.37863870196604876,0.5041706568127008,0.11719065314217984
id00206,0.9670011233621061,0.01883963045939042,0.014159249158737475
id22285,0.012113779878594294,0.0033276327796602175,0.98455857355817
id06417,0.10922805428984547,0.6858967758447424,0.20487518178634262
id00215,0.1128458594587253,0.8835250338237737,0.0036291323754385186
id04201,0.3049631800832181,0.00832299188963769,0.6867138347326659
id21771,0.8666592495441506,0.11028020555319354,0.023060562784049686
id12451,0.02025945845943894,0.10521120869326091,0.8745293090054409
id14250,0.0718126738887521,0.6885524757545969,0.2396348622775777
id03433,0.2656444926654518,0.6818126153052627,0.05254287414789125
id03303,0.07727223022015083,0.008812742251809925,0.9139150498797814
id25901,0.30997311478602124,0.2681809065746973,0.4218459786392817
id06945,0.4871650554001743,0.022605682239427972,0.49022926534062705
id05664,0.6008052914042785,0.35075268884782773,0.04844202496329879
id05741,0.9997477110209466,0.00011714289535758001,0.0001351610983637735
id10652,0.929066080826862,0.03908925308299353,0.03184467503084124
id16300,0.906654799463227,0.02642017585509811,0.06692504479824088
id12319,0.5674303790826556,0.16847277965738744,0.26409684125995747
id07500,0.05324269433127184,0.946116145954617,0.0006411409945243929
id12478,0.5530060016292447,0.1994271532846626,0.24756681528376986
id03076,0.09183024204630093,0.001626516372862152,0.906543223047519
id00969,0.5521895294923622,0.3818050461397276,0.06600540052605364
id23636,0.013686626224227654,0.9760207489234572,0.01029262336219802
id09791,0.08012559274857853,0.21127352243699615,0.7086009116365153
id05680,0.014349329119680598,0.8821689533710009,0.10348172533242497
id03672,0.02455302487209226,0.8961661720555814,0.07928079636680434
id04286,0.004866839189439217,0.8792925154267227,0.11584062750244742
id23883,0.009380022696793514,0.10359639749038281,0.8870235803716163
id11914,0.3395227980384229,0.027285603018311684,0.6331915914926839
id20974,0.0074680950410666485,0.9900310581600547,0.0025008156810619334
id26125,0.04602651765171154,0.02595669667506865,0.9280167782226407
id15543,0.11738014994170783,0.0033634605122536574,0.8792563942026514
id19471,0.9945287760242086,0.0019567834256549,0.003514438501228781
id11503,0.7309363869900679,0.11501626292130415,0.15404735306886017
id09321,0.01054928762452284,0.9124330898714575,0.07701763964035346
id25560,0.00012164513261424469,0.00037259421001071294,0.999505744877278
id06726,0.6057274059200342,0.07022713667311455,0.32404547528824573
id05709,0.9881081728549397,0.001126055611646829,0.010765763617174318
id09788,0.07271131184451715,0.5348591433704829,0.3924295507454637
id05289,0.9998827246120946,0.00010383205607454558,1.343368100099049e-05
id11815,0.004239165925201626,0.9941453337097137,0.0016155038575441296
id22422,0.8000557704773273,0.08400342264361076,0.11594080687906265
id25954,0.9793769670139829,0.009355373196475855,0.011267643398263767
id13601,0.8298447756777645,0.06757812647484682,0.10257709784738958
id05677,0.8902749330114595,0.04985033618693733,0.05987473676206907
id10498,0.02253994688347301,0.9770525410198839,0.0004074856936468958
id02665,0.5989106196274168,0.3742435126637713,0.026845843866953517
id10114,0.387795950298401,0.45411152676083955,0.15809251958799964
id26314,0.8599979082615059,0.122345442356073,0.01765667247922103
id21240,0.21215855001557477,0.3025702277113503,0.4852712401544671
id15569,0.9338729642823175,0.03554242766532511,0.03058460856458557
id25928,0.07782326689689688,0.08914575268801005,0.833030962533698
id22706,0.034678090852624445,0.9647852843598086,0.0005366233905815617
id20877,0.004705896672784668,0.9280273752593352,0.06726672639149531
id04318,0.9252920771553506,0.03964116667515982,0.035066762129953334
id18299,0.14963920673062753,0.6311065585182365,0.21925423475113598
id08126,0.012736019636644152,0.0006085147019180045,0.986655470044471
id14293,0.27304903857558366,0.004047962490397431,0.7229030037768973
id12759,0.9738240797875024,0.004627397531168491,0.021548541307778658
id11983,0.4510011342547468,0.07543303690453546,0.47356581542967263
id05580,0.057384469717595865,0.8286505872375367,0.11396496092625848
id25846,0.268510489213472,0.40541956550380165,0.3260699274013319
id01939,0.7123599545684411,0.0552761768631805,0.23236386260791392
id26327,0.07752047191523212,0.6084300004545963,0.31404952166970723
id11068,0.0021029399742958066,0.00015505528835419818,0.9977419850602484
id08404,0.9857700127641499,0.006003776269872938,0.008226167752611924
id27189,0.5378615501585664,0.46063598183525034,0.0015024585998286405
id15119,0.02526734368382439,0.936622878224793,0.038109762445165216
id26525,0.9912395823581608,0.002750486937181108,0.00600993741017952
id03618,0.7971521818848174,0.1672987599925243,0.035549040241265345
id27220,0.9977706670472699,0.0016818158895384448,0.0005475127325378205
id18777,0.037871115221444075,0.0049824178234025625,0.9571464863266635
id20213,0.9264269045873703,0.03651481887878344,0.03705826759314944
id20403,0.9591001531144219,0.02783962063549632,0.013060218054442749
id03777,0.1838529348901877,0.019847240456451056,0.7962998380644085
id10595,0.13478704610583753,0.8444114465816426,0.020801499861941943
id13816,0.51263710993737,0.016703580970116157,0.470659322503558
id05667,0.005982612384521978,0.0018855834046073243,0.9921317947113788
id24629,0.8502659211683563,0.023441007680367377,0.12629306221058018
id20398,0.15148462980687488,0.01714196473664077,0.8313733950256713
id14108,0.0011661648340056422,0.00019879212690095002,0.9986350420844872
id06196,0.000996123656341582,0.9985065264938214,0.0004973554843397852
id02800,0.2627190401380076,0.7134435158098863,0.023837455973033217
id18732,0.002330898651923196,0.9971241332012812,0.0005449734553353671
id11915,0.16282219866438777,0.5417783705823652,0.29539942497904875
id09739,0.8586884464101774,0.08240348563119627,0.058908050077233584
id24672,0.9913723215393855,0.006386414379749926,0.002241289785367231
id00414,0.0003132917325421057,0.0004300560888853581,0.9992566579993352
id16307,0.9892477434130724,0.008155696338045759,0.002596557548044382
id14043,0.1375801708548591,0.038063447091253706,0.8243563671527255
id00517,0.00012108872134347992,1.749628711702989e-05,0.9998614335816122
id09744,0.9661624503995203,0.033407252543587444,0.00043029123612593376
id19257,0.9350553632974105,0.01426110840127634,0.05068356555421536
id15437,0.6033839962506329,0.378572590907164,0.01804338900034686
id16352,0.010454983813436472,0.0049204831054668425,0.9846245226502841
id18849,0.7962342578858788,0.03835193538038943,0.1654138097139634
id19434,0.0007931299007351471,0.9989863855174231,0.0002204906354366301
id17928,0.01660742809611084,0.014381643037437422,0.9690109288664498
id16896,0.026631838721085467,0.004918764289777693,0.9684494137529439
id02135,0.29356298553830074,0.41722936647895004,0.28920766586414093
id15075,0.9658621109246722,0.02263217578566474,0.011505726700708794
id27486,0.0017508164242291575,0.9977843892791002,0.0004648155773881987
id19422,0.982127775724388,0.016047751528697956,0.0018244801974953
id09603,0.07327251524177222,0.7751902615601286,0.1515372023364729
id02133,0.05185380423477979,0.9247131400368594,0.02343305125801169
id03441,0.6545293318295632,0.020179465304488158,0.32529119802306894
id02398,0.004491196513587854,0.9950056509372216,0.0005031613967533814
id05152,0.31437684464012505,0.002137276240214834,0.6834858825655546
id17838,0.30123922924209234,0.022130851961052928,0.6766299068759255
id25060,0.8080242779498766,0.1910642250621289,0.0009114818074326091
id09998,0.056037683650038625,0.018874950733923833,0.9250873775369668
id01828,0.04812038720975285,0.8975196982940996,0.05435989512463847
id25377,0.39888585193662,0.10229475648456092,0.4988193736974235
id22175,0.11086697672577414,0.8861065780444756,0.003026460317174004
id02974,0.022195338901883552,0.01168939808926773,0.9661152563033244
id26955,0.9983322101005718,0.0015435109970818935,0.00012425344231417956
id21091,0.9691850462126979,0.010645281195211406,0.0201696588085141
id12802,0.9645174108151545,0.03149952108654566,0.003983059157601662
id07432,0.00025485018385347697,0.9993854727442623,0.0003596631136873932
id18749,0.02940920652850467,0.8743133689381815,0.09627746327633467
id15030,0.0007515376382192993,0.0018905704419381192,0.9973578926183351
id17155,0.012918777972678274,0.9794936883279032,0.007587539659880486
id08128,0.0210882409879087,0.9489993817311537,0.029912368712768526
id25706,0.010049943580417543,0.9678501122383001,0.022099938779609318
id15645,0.9841503358068244,0.013559697136350676,0.002289945077610534
id04943,0.6977672131484514,0.053668758674261595,0.24856401774647505
id27566,0.0023752944432646307,0.00024291210170118786,0.9973817999044456
id11765,0.09358362585408982,0.06827271670267807,0.8381436604234626
id13783,0.5474637907665377,0.3132239639038148,0.1393122423494134
id00492,0.0052572305053002165,0.001009299353106998,0.9937334840182995
id27636,0.0398360963430293,0.03201052249085304,0.9281533908518693
id04273,0.947628240976677,0.03532838273047031,0.017043374057677446
id02537,0.19797364900634667,0.10861325377562378,0.6934130912575652
id24349,0.7858432601491833,0.2095390111386326,0.004617722751717836
id00023,0.0007207131528336202,0.99818534768801,0.0010939372965096854
id23025,0.12467728950488188,0.8441756675834927,0.031147038301582348
id08722,0.9255755946541722,0.023630779392985943,0.05079361552202945
id02420,0.999723820896717,0.00025871315434992817,1.7480182158507444e-05
id10811,0.9650838468152598,0.0068159177075655,0.028100231006825082
id04019,0.0005998923837546714,0.0018043260117362025,0.9975958115465338
id18334,0.976409147576869,0.019338645564772126,0.004252240385970145
id16781,0.3353679976447353,0.6086974652375994,0.055934525196736105
id08773,0.7896920383371434,0.2037391303903761,0.006568818233963676
id19214,0.9068958964702862,0.04895077011084955,0.0441533542804893
id09589,0.004635373597739344,0.9639322593527023,0.0314323651869151
id24246,0.906003334343892,0.018824543206343542,0.07517215104136808
id23577,0.7818800009148955,0.21316058284812084,0.004959419915709367
id09305,0.7941047367431008,0.04010071770218826,0.16579456939656995
id16460,0.22733653212234387,0.10735723033151576,0.6653062435066068
id21115,0.680033997140033,0.17269310800114226,0.14727289634894114
id25996,0.22074252278539724,0.3552477907080805,0.4240096865065214
id02551,0.002525937385207945,0.0023569179294847236,0.9951171435677211
id19352,0.003725428987447972,0.00020660966580361923,0.9960679874237789
id03806,0.049928532993807326,0.01258686240063836,0.9374845942213088
id26544,0.9777849053518419,0.005150671601994183,0.017064442417672653
id18761,0.9177842083429697,0.04580364019306996,0.036412138052917
id24148,0.04902674455413627,0.9489566074654222,0.002016653521807246
id16095,0.02890561971665485,0.869662750844886,0.10143162943845807
id18442,0.777864745909796,0.12129216791461297,0.1008430712744302
id22596,9.572743328798791e-05,1.5849827349543496e-05,0.9998884265301383
id23002,0.027149663138593554,0.010036928806695277,0.9628134229558736
id04797,0.9944779844730671,0.0023344896283711628,0.0031875175166596248
id06610,0.13025714439208588,0.006064062172663406,0.8636787850533472
id16173,0.42743632227970785,0.47541705905387693,0.09714662462687983
id18292,0.019409593002646736,0.013498129727285202,0.9670922623689044
id27328,0.9764669733156092,0.0071569735591588855,0.016376063556043322
id01695,0.011803729162944213,0.9829185199787431,0.005277772837526633
id05761,0.35376106781364997,0.010979121344360918,0.6352598361739633
id16354,0.9497360263096659,0.005930268990849273,0.04433368942579417
id12207,0.014107164311413178,0.2309761134632983,0.7549167207351741
id05665,0.019921936351402304,0.004249208930434794,0.9758288410160819
id01911,0.9528675412120098,0.041766602454776126,0.005365859313446369
id19153,0.03449439631647875,0.00453860038101776,0.960967007959115
id10295,0.3749404995642659,0.25444776496625526,0.3706117175880873
id23038,0.6447954647233277,0.3283491138534592,0.026855427383676654
id23783,0.2234634429129075,0.7750407034014689,0.0014958605774087201
id27879,0.6370579370513372,0.35235090492924004,0.010591162012468782
id19190,0.0206131538329258,0.9785459097073407,0.0008409471699418252
id05065,0.9659792769879839,0.012292214245027046,0.021728517707687356
id21296,0.06065936056832908,0.918135453170531,0.021205183280908795
id13262,0.10736830651481341,0.3050840216783045,0.5875476479650247
id10333,0.9741486041651488,0.01063297004483052,0.015218438456003638
id16677,0.5029212044821332,0.25816427398876224,0.23891451407852035
id01392,0.32891438553536345,0.0564281606578283,0.6146574657277365
id27874,0.9160272042644457,0.0575253504178019,0.026447448297983567
id02294,0.0315824563678901,0.9083780802786496,0.06003947229415661
id18298,0.007633647908578757,0.03307354427029396,0.9592928162030319
id06997,0.9967414994246081,0.001956301770318658,0.0013022354060530628
id05243,0.1940633438849783,0.30163064530480366,0.5043060108102185
id00860,0.17008580244217883,0.676581585167423,0.15333263846743161
id26681,0.7952546291053355,0.20370925358188705,0.0010361212243328011
id06020,0.0008360032794313743,1.260678462876283e-05,0.999151386468949
